2000
14.287675	0.0	0.0	0.0	14.287675	0.0	0.0	0.0	14.287675
1.604415	3.401257	0.821744	125.313726	-0.158635	-0.423410	0.891941
11.555619	9.951163	8.376146	99.907819	0.206126	-0.171229	-0.963428
12.445751	6.825298	2.093148	93.016141	-0.206994	0.195951	-0.958518
13.489898	13.814014	5.272064	42.015776	-0.942835	-0.285981	-0.171104
2.779720	7.503638	8.914605	46.326641	-0.547816	-0.644826	0.533008
2.239626	2.905514	5.777600	119.791405	-0.567832	0.324447	-0.756506
0.076657	7.151413	11.706514	98.123569	-0.341076	-0.892567	-0.294942
11.277974	1.901394	12.888063	88.192103	0.963517	0.206426	0.170363
0.590174	8.754088	2.196468	176.023972	0.733110	-0.466882	-0.494541
9.155109	6.447229	1.995100	157.966214	0.783825	-0.151322	0.602262
0.931034	4.981767	7.041972	106.551978	-0.078532	-0.995103	-0.060029
6.354037	13.417621	9.793278	170.111881	0.885457	0.192295	-0.423070
9.520653	4.963805	1.669263	91.508000	-0.673820	0.735637	-0.069321
10.136593	12.613522	5.940717	102.980541	-0.005504	0.870589	0.491981
13.209552	9.800716	2.506658	152.070178	-0.806539	0.288109	0.516224
14.014873	8.546177	10.984808	102.321681	0.085035	0.218593	0.972104
0.948057	3.533754	14.132417	152.975467	-0.022979	0.937849	0.346283
0.779879	1.071453	7.088770	116.998993	0.889603	-0.055724	-0.453323
1.651674	11.514744	11.304047	142.973366	-0.834801	0.265923	-0.482070
4.125763	6.784115	8.155949	174.094106	-0.747608	-0.660406	0.070319
10.375537	3.584286	1.949882	78.384184	0.969387	-0.242752	-0.036872
4.521937	0.347454	5.838983	81.633611	0.557140	-0.391132	0.732537
4.296554	7.149964	5.704588	139.530762	-0.216981	-0.910749	0.351361
4.430644	6.102060	3.836850	124.446870	-0.992302	-0.006577	-0.123668
4.848678	9.025922	6.493412	172.368762	0.063851	-0.257315	-0.964216
6.643851	11.474052	5.446909	140.403755	0.306895	-0.740784	-0.597541
13.490420	5.023194	7.548281	70.808622	0.001391	0.843963	0.536399
10.614135	8.720405	1.949761	29.691920	-0.653288	-0.165302	0.738843
12.309175	6.488326	7.639387	137.783225	-0.463408	0.837118	0.290665
0.761487	5.529537	11.347451	144.751557	0.122547	0.063804	-0.990410
2.890848	5.569992	6.846033	168.813606	0.160038	0.959877	-0.230271
8.598292	5.181849	2.784766	175.446899	-0.402434	0.602252	-0.689449
7.186481	13.974540	3.763426	141.711337	-0.109554	0.240656	-0.964408
6.446891	14.217816	5.877550	73.460134	0.127514	-0.362885	0.923068
3.280534	0.971080	3.700632	79.179909	-0.647405	0.216303	-0.730808
8.344865	7.469583	7.254072	174.566386	-0.422435	-0.014902	-0.906271
10.544761	11.089214	9.696113	71.058778	-0.139074	-0.070259	-0.987786
7.716967	4.230392	12.883650	71.387070	-0.216255	0.409775	-0.886182
13.598774	11.841108	4.851695	152.887731	0.622968	0.412945	-0.664370
7.957321	2.543421	10.990236	95.449664	0.223654	-0.826618	0.516413
6.777349	1.777218	14.253204	160.509980	-0.633326	-0.286008	0.719095
4.999775	11.996296	9.599168	136.434279	0.729682	-0.496620	-0.470035
9.207236	11.442152	6.346879	157.892117	-0.121641	0.638102	0.760283
